22:24:19 | aura.app           | INFO  |    Listening on http://127.0.0.1:5000
04:26:09 | watchfiles.main    | INFO  | 1 change detected
04:26:10 | watchfiles.main    | INFO  | 1 change detected
04:26:10 | watchfiles.main    | INFO  | 1 change detected
04:26:10 | watchfiles.main    | INFO  | 1 change detected
04:26:11 | watchfiles.main    | INFO  | 1 change detected
04:26:11 | watchfiles.main    | INFO  | 1 change detected
04:26:12 | watchfiles.main    | INFO  | 1 change detected
04:26:12 | watchfiles.main    | INFO  | 1 change detected
04:26:12 | watchfiles.main    | INFO  | 1 change detected
04:26:13 | watchfiles.main    | INFO  | 1 change detected
04:26:13 | watchfiles.main    | INFO  | 1 change detected
04:26:14 | watchfiles.main    | INFO  | 1 change detected
04:26:14 | watchfiles.main    | INFO  | 1 change detected
04:26:14 | watchfiles.main    | INFO  | 1 change detected
04:26:15 | watchfiles.main    | INFO  | 1 change detected
04:26:15 | watchfiles.main    | INFO  | 1 change detected
04:26:16 | watchfiles.main    | INFO  | 1 change detected
04:26:16 | watchfiles.main    | INFO  | 1 change detected
04:26:17 | watchfiles.main    | INFO  | 1 change detected
04:26:17 | watchfiles.main    | INFO  | 1 change detected
04:26:17 | watchfiles.main    | INFO  | 1 change detected
04:26:18 | watchfiles.main    | INFO  | 1 change detected
04:26:18 | watchfiles.main    | INFO  | 1 change detected
04:26:19 | watchfiles.main    | INFO  | 1 change detected
04:26:19 | watchfiles.main    | INFO  | 1 change detected
04:26:19 | watchfiles.main    | INFO  | 1 change detected
04:26:20 | watchfiles.main    | INFO  | 1 change detected
04:26:20 | watchfiles.main    | INFO  | 1 change detected
04:26:21 | watchfiles.main    | INFO  | 1 change detected
04:26:21 | watchfiles.main    | INFO  | 1 change detected
04:26:21 | watchfiles.main    | INFO  | 1 change detected
04:26:22 | watchfiles.main    | INFO  | 1 change detected
04:26:22 | watchfiles.main    | INFO  | 1 change detected
04:26:23 | watchfiles.main    | INFO  | 1 change detected
04:26:23 | watchfiles.main    | INFO  | 1 change detected
04:26:24 | watchfiles.main    | INFO  | 1 change detected
04:26:24 | watchfiles.main    | INFO  | 1 change detected
04:26:25 | watchfiles.main    | INFO  | 1 change detected
04:26:25 | watchfiles.main    | INFO  | 1 change detected
04:26:25 | watchfiles.main    | INFO  | 1 change detected
04:26:26 | watchfiles.main    | INFO  | 1 change detected
04:26:26 | watchfiles.main    | INFO  | 1 change detected
04:26:26 | watchfiles.main    | INFO  | 1 change detected
04:26:27 | watchfiles.main    | INFO  | 1 change detected
04:26:27 | watchfiles.main    | INFO  | 1 change detected
04:26:28 | watchfiles.main    | INFO  | 1 change detected
04:26:28 | watchfiles.main    | INFO  | 1 change detected
04:26:28 | watchfiles.main    | INFO  | 1 change detected
04:26:29 | watchfiles.main    | INFO  | 1 change detected
04:26:29 | watchfiles.main    | INFO  | 1 change detected
04:26:30 | watchfiles.main    | INFO  | 1 change detected
04:26:30 | watchfiles.main    | INFO  | 1 change detected
04:26:30 | watchfiles.main    | INFO  | 1 change detected
04:26:31 | watchfiles.main    | INFO  | 1 change detected
04:26:31 | watchfiles.main    | INFO  | 1 change detected
04:26:32 | watchfiles.main    | INFO  | 1 change detected
04:26:32 | watchfiles.main    | INFO  | 1 change detected
04:26:33 | watchfiles.main    | INFO  | 1 change detected
04:26:33 | watchfiles.main    | INFO  | 1 change detected
04:26:33 | watchfiles.main    | INFO  | 1 change detected
04:26:34 | watchfiles.main    | INFO  | 1 change detected
04:26:34 | watchfiles.main    | INFO  | 1 change detected
04:26:35 | watchfiles.main    | INFO  | 1 change detected
04:26:35 | watchfiles.main    | INFO  | 1 change detected
04:26:35 | watchfiles.main    | INFO  | 1 change detected
04:26:36 | watchfiles.main    | INFO  | 1 change detected
04:26:36 | watchfiles.main    | INFO  | 1 change detected
04:26:37 | watchfiles.main    | INFO  | 1 change detected
04:26:37 | watchfiles.main    | INFO  | 1 change detected
04:26:37 | watchfiles.main    | INFO  | 1 change detected
04:26:38 | watchfiles.main    | INFO  | 1 change detected
04:26:38 | watchfiles.main    | INFO  | 1 change detected
04:26:39 | watchfiles.main    | INFO  | 1 change detected
04:26:39 | watchfiles.main    | INFO  | 1 change detected
04:26:40 | watchfiles.main    | INFO  | 1 change detected
04:26:40 | watchfiles.main    | INFO  | 1 change detected
04:26:41 | watchfiles.main    | INFO  | 1 change detected
04:26:41 | watchfiles.main    | INFO  | 1 change detected
04:26:41 | watchfiles.main    | INFO  | 1 change detected
04:26:42 | watchfiles.main    | INFO  | 1 change detected
04:26:42 | watchfiles.main    | INFO  | 1 change detected
04:26:43 | watchfiles.main    | INFO  | 1 change detected
04:26:43 | watchfiles.main    | INFO  | 1 change detected
04:26:43 | watchfiles.main    | INFO  | 1 change detected
04:26:44 | watchfiles.main    | INFO  | 1 change detected
04:26:44 | watchfiles.main    | INFO  | 1 change detected
04:26:45 | watchfiles.main    | INFO  | 1 change detected
04:26:45 | watchfiles.main    | INFO  | 1 change detected
04:26:45 | watchfiles.main    | INFO  | 1 change detected
04:26:46 | watchfiles.main    | INFO  | 1 change detected
04:26:46 | watchfiles.main    | INFO  | 1 change detected
04:26:47 | watchfiles.main    | INFO  | 1 change detected
04:26:47 | watchfiles.main    | INFO  | 1 change detected
04:26:48 | watchfiles.main    | INFO  | 1 change detected
04:26:48 | watchfiles.main    | INFO  | 1 change detected
04:26:48 | watchfiles.main    | INFO  | 1 change detected
04:26:49 | watchfiles.main    | INFO  | 1 change detected
04:26:49 | watchfiles.main    | INFO  | 1 change detected
04:26:50 | watchfiles.main    | INFO  | 1 change detected
04:26:50 | watchfiles.main    | INFO  | 1 change detected
04:26:51 | watchfiles.main    | INFO  | 1 change detected
04:26:51 | watchfiles.main    | INFO  | 1 change detected
04:26:51 | watchfiles.main    | INFO  | 1 change detected
04:26:52 | watchfiles.main    | INFO  | 1 change detected
04:26:52 | watchfiles.main    | INFO  | 1 change detected
04:26:53 | watchfiles.main    | INFO  | 1 change detected
04:26:53 | watchfiles.main    | INFO  | 1 change detected
04:26:53 | watchfiles.main    | INFO  | 1 change detected
04:26:54 | watchfiles.main    | INFO  | 1 change detected
04:26:54 | watchfiles.main    | INFO  | 1 change detected
04:26:55 | watchfiles.main    | INFO  | 1 change detected
04:26:55 | watchfiles.main    | INFO  | 1 change detected
04:26:56 | watchfiles.main    | INFO  | 1 change detected
04:26:56 | watchfiles.main    | INFO  | 1 change detected
04:26:56 | watchfiles.main    | INFO  | 1 change detected
04:26:57 | watchfiles.main    | INFO  | 1 change detected
04:26:57 | watchfiles.main    | INFO  | 1 change detected
04:26:58 | watchfiles.main    | INFO  | 1 change detected
04:26:58 | watchfiles.main    | INFO  | 1 change detected
04:26:58 | watchfiles.main    | INFO  | 1 change detected
04:26:59 | watchfiles.main    | INFO  | 1 change detected
04:26:59 | watchfiles.main    | INFO  | 1 change detected
04:27:00 | watchfiles.main    | INFO  | 1 change detected
04:27:00 | watchfiles.main    | INFO  | 1 change detected
04:27:00 | watchfiles.main    | INFO  | 1 change detected
04:27:01 | watchfiles.main    | INFO  | 1 change detected
04:27:01 | watchfiles.main    | INFO  | 1 change detected
04:27:02 | watchfiles.main    | INFO  | 1 change detected
04:27:02 | watchfiles.main    | INFO  | 1 change detected
04:27:02 | watchfiles.main    | INFO  | 1 change detected
04:27:03 | watchfiles.main    | INFO  | 1 change detected
04:27:03 | watchfiles.main    | INFO  | 1 change detected
04:27:04 | watchfiles.main    | INFO  | 1 change detected
04:27:04 | watchfiles.main    | INFO  | 1 change detected
04:27:04 | watchfiles.main    | INFO  | 1 change detected
04:27:05 | watchfiles.main    | INFO  | 1 change detected
04:27:05 | watchfiles.main    | INFO  | 1 change detected
04:27:06 | watchfiles.main    | INFO  | 1 change detected
04:27:06 | watchfiles.main    | INFO  | 1 change detected
04:27:07 | watchfiles.main    | INFO  | 1 change detected
04:27:07 | watchfiles.main    | INFO  | 1 change detected
04:27:07 | watchfiles.main    | INFO  | 1 change detected
04:27:08 | watchfiles.main    | INFO  | 1 change detected
04:27:08 | aura.app           | INFO  | AURA v2 shut down.
04:27:09 | watchfiles.main    | INFO  | 1 change detected
04:27:12 | watchfiles.main    | INFO  | 1 change detected
04:27:12 | aura.app           | INFO  | AURA v2 starting up...
04:27:12 | watchfiles.main    | INFO  | 1 change detected
04:27:13 | watchfiles.main    | INFO  | 1 change detected
04:27:13 | watchfiles.main    | INFO  | 1 change detected
04:27:13 | watchfiles.main    | INFO  | 1 change detected
04:27:14 | watchfiles.main    | INFO  | 1 change detected
04:27:14 | watchfiles.main    | INFO  | 1 change detected
04:27:14 | watchfiles.main    | INFO  | 1 change detected
04:27:15 | watchfiles.main    | INFO  | 1 change detected
04:27:15 | watchfiles.main    | INFO  | 1 change detected
04:27:16 | watchfiles.main    | INFO  | 1 change detected
04:27:16 | watchfiles.main    | INFO  | 1 change detected
04:27:17 | watchfiles.main    | INFO  | 1 change detected
04:27:17 | watchfiles.main    | INFO  | 1 change detected
04:27:17 | watchfiles.main    | INFO  | 1 change detected
04:27:18 | watchfiles.main    | INFO  | 1 change detected
04:27:18 | watchfiles.main    | INFO  | 1 change detected
04:27:19 | watchfiles.main    | INFO  | 1 change detected
04:27:19 | watchfiles.main    | INFO  | 1 change detected
04:27:19 | watchfiles.main    | INFO  | 1 change detected
04:27:20 | watchfiles.main    | INFO  | 1 change detected
04:27:20 | watchfiles.main    | INFO  | 1 change detected
04:27:21 | watchfiles.main    | INFO  | 1 change detected
04:27:21 | watchfiles.main    | INFO  | 1 change detected
04:27:21 | watchfiles.main    | INFO  | 1 change detected
04:27:22 | watchfiles.main    | INFO  | 1 change detected
04:27:22 | watchfiles.main    | INFO  | 1 change detected
04:27:23 | watchfiles.main    | INFO  | 1 change detected
04:27:23 | watchfiles.main    | INFO  | 1 change detected
04:27:24 | watchfiles.main    | INFO  | 1 change detected
04:27:24 | watchfiles.main    | INFO  | 1 change detected
04:27:24 | watchfiles.main    | INFO  | 1 change detected
04:27:25 | watchfiles.main    | INFO  | 1 change detected
04:27:25 | watchfiles.main    | INFO  | 1 change detected
04:27:26 | watchfiles.main    | INFO  | 1 change detected
04:27:26 | watchfiles.main    | INFO  | 1 change detected
04:27:26 | watchfiles.main    | INFO  | 1 change detected
04:27:27 | watchfiles.main    | INFO  | 1 change detected
04:27:27 | watchfiles.main    | INFO  | 1 change detected
04:27:28 | watchfiles.main    | INFO  | 1 change detected
04:27:28 | watchfiles.main    | INFO  | 1 change detected
04:27:28 | watchfiles.main    | INFO  | 1 change detected
04:27:29 | watchfiles.main    | INFO  | 1 change detected
04:27:29 | watchfiles.main    | INFO  | 1 change detected
04:27:30 | watchfiles.main    | INFO  | 1 change detected
04:27:30 | watchfiles.main    | INFO  | 1 change detected
04:27:30 | watchfiles.main    | INFO  | 1 change detected
04:27:33 | watchfiles.main    | INFO  | 1 change detected
04:27:35 | watchfiles.main    | INFO  | 1 change detected
04:27:35 | watchfiles.main    | INFO  | 1 change detected
04:27:36 | watchfiles.main    | INFO  | 1 change detected
04:27:37 | watchfiles.main    | INFO  | 1 change detected
04:27:37 | watchfiles.main    | INFO  | 1 change detected
04:27:38 | watchfiles.main    | INFO  | 1 change detected
04:27:38 | watchfiles.main    | INFO  | 1 change detected
04:27:39 | watchfiles.main    | INFO  | 1 change detected
04:27:39 | watchfiles.main    | INFO  | 1 change detected
04:27:39 | watchfiles.main    | INFO  | 1 change detected
04:27:40 | watchfiles.main    | INFO  | 1 change detected
04:27:40 | watchfiles.main    | INFO  | 1 change detected
04:27:41 | watchfiles.main    | INFO  | 1 change detected
04:27:41 | watchfiles.main    | INFO  | 1 change detected
04:27:41 | watchfiles.main    | INFO  | 1 change detected
04:27:42 | watchfiles.main    | INFO  | 1 change detected
04:27:42 | watchfiles.main    | INFO  | 1 change detected
04:27:43 | watchfiles.main    | INFO  | 1 change detected
04:27:43 | watchfiles.main    | INFO  | 1 change detected
04:27:44 | watchfiles.main    | INFO  | 1 change detected
04:27:44 | watchfiles.main    | INFO  | 1 change detected
04:27:44 | watchfiles.main    | INFO  | 1 change detected
04:27:45 | watchfiles.main    | INFO  | 1 change detected
04:27:45 | watchfiles.main    | INFO  | 1 change detected
04:27:46 | watchfiles.main    | INFO  | 1 change detected
04:27:46 | watchfiles.main    | INFO  | 1 change detected
04:27:46 | watchfiles.main    | INFO  | 1 change detected
04:27:47 | watchfiles.main    | INFO  | 1 change detected
04:27:47 | watchfiles.main    | INFO  | 1 change detected
04:27:48 | watchfiles.main    | INFO  | 1 change detected
04:27:48 | watchfiles.main    | INFO  | 1 change detected
04:27:48 | watchfiles.main    | INFO  | 1 change detected
04:27:49 | watchfiles.main    | INFO  | 1 change detected
04:27:49 | watchfiles.main    | INFO  | 1 change detected
04:27:50 | watchfiles.main    | INFO  | 1 change detected
04:27:50 | watchfiles.main    | INFO  | 1 change detected
04:27:50 | watchfiles.main    | INFO  | 1 change detected
04:27:51 | watchfiles.main    | INFO  | 1 change detected
04:27:51 | watchfiles.main    | INFO  | 1 change detected
04:27:52 | watchfiles.main    | INFO  | 1 change detected
04:27:52 | watchfiles.main    | INFO  | 1 change detected
04:27:52 | watchfiles.main    | INFO  | 1 change detected
04:27:53 | watchfiles.main    | INFO  | 1 change detected
04:27:53 | watchfiles.main    | INFO  | 1 change detected
04:27:54 | watchfiles.main    | INFO  | 1 change detected
04:27:54 | watchfiles.main    | INFO  | 1 change detected
04:27:54 | watchfiles.main    | INFO  | 1 change detected
04:27:55 | watchfiles.main    | INFO  | 1 change detected
04:27:55 | watchfiles.main    | INFO  | 1 change detected
04:27:56 | watchfiles.main    | INFO  | 1 change detected
04:27:56 | watchfiles.main    | INFO  | 1 change detected
04:27:56 | watchfiles.main    | INFO  | 1 change detected
04:27:57 | watchfiles.main    | INFO  | 1 change detected
04:27:57 | watchfiles.main    | INFO  | 1 change detected
04:27:58 | watchfiles.main    | INFO  | 1 change detected
04:27:58 | watchfiles.main    | INFO  | 1 change detected
04:27:58 | watchfiles.main    | INFO  | 1 change detected
04:27:59 | watchfiles.main    | INFO  | 1 change detected
04:27:59 | watchfiles.main    | INFO  | 1 change detected
04:28:00 | watchfiles.main    | INFO  | 1 change detected
04:28:00 | watchfiles.main    | INFO  | 1 change detected
04:28:00 | watchfiles.main    | INFO  | 1 change detected
04:28:01 | watchfiles.main    | INFO  | 1 change detected
04:28:01 | watchfiles.main    | INFO  | 1 change detected
04:28:02 | watchfiles.main    | INFO  | 1 change detected
04:28:02 | watchfiles.main    | INFO  | 1 change detected
04:28:02 | watchfiles.main    | INFO  | 1 change detected
04:28:03 | watchfiles.main    | INFO  | 1 change detected
04:28:03 | watchfiles.main    | INFO  | 1 change detected
04:28:04 | watchfiles.main    | INFO  | 1 change detected
04:28:04 | watchfiles.main    | INFO  | 1 change detected
